id;Operacao;Cod_Cliente;Dt_Operacao;Entrega;Nota;Serie;Situacao;Cliente;Nome;Produto;Descricao;Qtde;Valor
;251;930;03/06/2010;03/06/2010;62862;1;"""E""";930;"""FILIAL CEBRASA    """;2277;"""GUARANA CHP ANTARCTIC""";741;9321,04
;251;930;03/06/2010;03/06/2010;62863;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";522;9513,97
;251;930;03/06/2010;03/06/2010;62863;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";961;12524,52
;251;930;03/06/2010;03/06/2010;62863;1;"""E""";930;"""FILIAL CEBRASA    """;2686;"""SODA LIMONADA ANTARCT""";484;6239,87
;251;930;03/06/2010;03/06/2010;62863;1;"""E""";930;"""FILIAL CEBRASA    """;2705;"""TONICA ANTARCTICA DIE""";496;6030,22
;251;930;03/06/2010;03/06/2010;62863;1;"""E""";930;"""FILIAL CEBRASA    """;7702;"""PEPSI COLA LIGHT LATA""";496;6085,77
;251;930;03/06/2010;03/06/2010;62866;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1912;48688,51
;251;930;03/06/2010;03/06/2010;62867;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";1362;20376,34
;251;930;03/06/2010;03/06/2010;62867;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";4452;63861,27
;251;930;03/06/2010;03/06/2010;62869;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";6293;98652,22
;251;930;03/06/2010;03/06/2010;62870;1;"""E""";930;"""FILIAL CEBRASA    """;2231;"""GUARANA CHP ANTARCTIC""";384;2451,1
;251;930;03/06/2010;03/06/2010;62871;1;"""E""";930;"""FILIAL CEBRASA    """;576;"""SUKITA 290ML         """;94;580,93
;251;930;03/06/2010;03/06/2010;62871;1;"""E""";930;"""FILIAL CEBRASA    """;971;"""CARACU 300ML         """;122;1793,14
;251;930;03/06/2010;03/06/2010;62871;1;"""E""";930;"""FILIAL CEBRASA    """;8411;"""GUARANA CHP ANTARCTIC""";1025;14128,4
;251;930;03/06/2010;03/06/2010;62872;1;"""E""";930;"""FILIAL CEBRASA    """;10309;"""SKOL 360 LATA 350ML S""";5720;76557,05
;251;930;03/06/2010;03/06/2010;62873;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1890;42695,29
;251;930;03/06/2010;03/06/2010;62875;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";899;16385,17
;251;930;03/06/2010;03/06/2010;62875;1;"""E""";930;"""FILIAL CEBRASA    """;10309;"""SKOL 360 LATA 350ML S""";2288;30622,83
;251;930;04/06/2010;04/06/2010;62891;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";1797;32752,12
;251;930;04/06/2010;04/06/2010;62905;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";6295;98683,57
;251;930;04/06/2010;04/06/2010;62922;1;"""E""";930;"""FILIAL CEBRASA    """;8791;"""H2OH LIMAO C/GAS PET """;832;13336,96
;251;930;04/06/2010;04/06/2010;62922;1;"""E""";930;"""FILIAL CEBRASA    """;8793;"""H2OH LIMAO C/GAS PET """;578;7619,02
;251;930;04/06/2010;04/06/2010;62923;1;"""E""";930;"""FILIAL CEBRASA    """;1172;"""H2OH LIMAO/MACA C/GAS""";278;4456,34
;251;930;04/06/2010;04/06/2010;62923;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";225;4100,85
;251;930;04/06/2010;04/06/2010;62923;1;"""E""";930;"""FILIAL CEBRASA    """;2390;"""GUARANA CHP ANTARCTIC""";350;6179,29
;251;930;04/06/2010;04/06/2010;62927;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";719;11465,96
;251;930;04/06/2010;04/06/2010;62927;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";739;13388,46
;251;930;04/06/2010;04/06/2010;62927;1;"""E""";930;"""FILIAL CEBRASA    """;4409;"""PEPSI TWIST PET 2L SH""";322;5355,15
;251;930;04/06/2010;04/06/2010;62932;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";5667;81289,71
;251;930;04/06/2010;04/06/2010;62970;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;04/06/2010;04/06/2010;62978;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";4047;63399,09
;251;930;04/06/2010;04/06/2010;62978;1;"""E""";930;"""FILIAL CEBRASA    """;9083;"""SKOL LATA 473ML SH C/""";1013;20902,14
;251;930;05/06/2010;05/06/2010;62990;1;"""E""";930;"""FILIAL CEBRASA    """;9083;"""SKOL LATA 473ML SH C/""";3376;69660,05
;251;930;05/06/2010;05/06/2010;62996;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;05/06/2010;05/06/2010;63010;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;05/06/2010;05/06/2010;63017;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1948;45918,45
;251;930;05/06/2010;05/06/2010;63045;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";692;10840,66
;251;930;05/06/2010;05/06/2010;63045;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";1107;17341,93
;251;930;05/06/2010;05/06/2010;63045;1;"""E""";930;"""FILIAL CEBRASA    """;3730;"""BOHEMIA NOVA EMBALAGE""";286;5197,96
;251;930;05/06/2010;05/06/2010;63045;1;"""E""";930;"""FILIAL CEBRASA    """;3730;"""BOHEMIA NOVA EMBALAGE""";1094;19883,12
;251;930;05/06/2010;05/06/2010;63046;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";1361;20346,68
;251;930;05/06/2010;05/06/2010;63064;1;"""E""";930;"""FILIAL CEBRASA    """;2777;"""GUARANA CHP ANTARCTIC""";1778;16901,67
;251;930;05/06/2010;05/06/2010;63064;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";481;6268,78
;251;930;05/06/2010;05/06/2010;63064;1;"""E""";930;"""FILIAL CEBRASA    """;2707;"""TONICA ANTARCTICA LAT""";963;12196,88
;251;930;05/06/2010;05/06/2010;63065;1;"""E""";930;"""FILIAL CEBRASA    """;2390;"""GUARANA CHP ANTARCTIC""";234;4131,29
;251;930;05/06/2010;05/06/2010;63065;1;"""E""";930;"""FILIAL CEBRASA    """;498;"""PEPSI COLA PET 600ML """;234;4105,18
;251;930;05/06/2010;05/06/2010;63065;1;"""E""";930;"""FILIAL CEBRASA    """;10028;"""SUKITA PET 237ML SHRI""";576;4178,36
;251;930;07/06/2010;07/06/2010;63085;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";4494;70401,66
;251;930;05/06/2010;05/06/2010;63089;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";288;4592,76
;251;930;05/06/2010;05/06/2010;63090;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";296;5362,63
;251;930;05/06/2010;05/06/2010;63090;1;"""E""";930;"""FILIAL CEBRASA    """;1166;"""SUKITA UVA PET 2L CAI""";320;4553,31
;251;930;05/06/2010;05/06/2010;63090;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";596;10862,7
;251;930;07/06/2010;07/06/2010;63103;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";720;11481,91
;251;930;07/06/2010;07/06/2010;63103;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";591;10707,15
;251;930;07/06/2010;07/06/2010;63103;1;"""E""";930;"""FILIAL CEBRASA    """;1166;"""SUKITA UVA PET 2L CAI""";479;6815,74
;251;930;07/06/2010;07/06/2010;63109;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1894;42785,65
;251;930;07/06/2010;07/06/2010;63113;1;"""E""";930;"""FILIAL CEBRASA    """;2546;"""ORIGINAL 600ML       """;984;29288,56
;251;930;07/06/2010;07/06/2010;63113;1;"""E""";930;"""FILIAL CEBRASA    """;3733;"""BOHEMIA NOVA EMBALAGE""";938;24400,1
;251;930;07/06/2010;07/06/2010;63116;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1912;48688,51
;251;930;07/06/2010;07/06/2010;63124;1;"""E""";930;"""FILIAL CEBRASA    """;576;"""SUKITA 290ML         """;96;593,29
;251;930;07/06/2010;07/06/2010;63124;1;"""E""";930;"""FILIAL CEBRASA    """;2237;"""TONICA ANTARCTICA 290""";194;1121,96
;251;930;07/06/2010;07/06/2010;63124;1;"""E""";930;"""FILIAL CEBRASA    """;2595;"""GUARANA CHP ANTARCTIC""";198;1210,49
;251;930;07/06/2010;07/06/2010;63125;1;"""E""";930;"""FILIAL CEBRASA    """;909;"""PEPSI COLA 284ML     """;292;1719,5
;251;930;07/06/2010;07/06/2010;63125;1;"""E""";930;"""FILIAL CEBRASA    """;971;"""CARACU 300ML         """;482;7084,39
;251;930;07/06/2010;07/06/2010;63125;1;"""E""";930;"""FILIAL CEBRASA    """;2231;"""GUARANA CHP ANTARCTIC""";766;4889,45
;251;930;07/06/2010;07/06/2010;63135;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";1796;32733,9
;251;930;07/06/2010;07/06/2010;63142;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1894;42785,65
;251;930;07/06/2010;07/06/2010;63147;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";4494;70401,66
;251;930;07/06/2010;07/06/2010;63172;1;"""E""";930;"""FILIAL CEBRASA    """;1168;"""GUARAH GUARANA ANTARC""";142;2203,23
;251;930;07/06/2010;07/06/2010;63172;1;"""E""";930;"""FILIAL CEBRASA    """;8793;"""H2OH LIMAO C/GAS PET """;385;5074,95
;251;930;07/06/2010;07/06/2010;63173;1;"""E""";930;"""FILIAL CEBRASA    """;1172;"""H2OH LIMAO/MACA C/GAS""";277;4440,31
;251;930;07/06/2010;07/06/2010;63173;1;"""E""";930;"""FILIAL CEBRASA    """;1822;"""H2OH LIMAO MARACUJA C""";277;4440,31
;251;930;07/06/2010;07/06/2010;63173;1;"""E""";930;"""FILIAL CEBRASA    """;8791;"""H2OH LIMAO C/GAS PET """;1525;24445,75
;251;930;07/06/2010;07/06/2010;63175;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1912;48688,51
;251;930;07/06/2010;07/06/2010;63189;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1894;42785,65
;251;930;07/06/2010;07/06/2010;63191;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";900;14099,13
;251;930;07/06/2010;07/06/2010;63191;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";3236;46383,53
;251;930;07/06/2010;07/06/2010;63194;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1638;41655,16
;251;930;07/06/2010;07/06/2010;63197;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1894;42785,65
;251;930;08/06/2010;08/06/2010;63222;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";404;5790,77
;251;930;08/06/2010;08/06/2010;63222;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";1922;25049,04
;251;930;08/06/2010;08/06/2010;63222;1;"""E""";930;"""FILIAL CEBRASA    """;2707;"""TONICA ANTARCTICA LAT""";481;6092,11
;251;930;08/06/2010;08/06/2010;63223;1;"""E""";930;"""FILIAL CEBRASA    """;2277;"""GUARANA CHP ANTARCTIC""";494;6214,03
;251;930;08/06/2010;08/06/2010;63223;1;"""E""";930;"""FILIAL CEBRASA    """;7700;"""SUKITA LATA 350ML TWE""";725;9407,09
;251;930;08/06/2010;08/06/2010;63223;1;"""E""";930;"""FILIAL CEBRASA    """;7699;"""PEPSI COLA LATA 350ML""";711;9253,74
;251;930;08/06/2010;08/06/2010;63235;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;08/06/2010;08/06/2010;63237;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;08/06/2010;08/06/2010;63241;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;08/06/2010;08/06/2010;63246;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";4496;70432,99
;251;930;08/06/2010;08/06/2010;63247;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";1816;27148,84
;251;930;08/06/2010;08/06/2010;63247;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";2428;34801,98
;251;930;08/06/2010;08/06/2010;63253;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1894;42785,65
;251;930;08/06/2010;08/06/2010;63257;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1624;36630,94
;251;930;08/06/2010;08/06/2010;63261;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;08/06/2010;08/06/2010;63262;1;"""E""";930;"""FILIAL CEBRASA    """;2390;"""GUARANA CHP ANTARCTIC""";1284;22669,15
;251;930;08/06/2010;08/06/2010;63263;1;"""E""";930;"""FILIAL CEBRASA    """;7947;"""GUARANA CHP ANTARCTIC""";188;3291,15
;251;930;08/06/2010;08/06/2010;63263;1;"""E""";930;"""FILIAL CEBRASA    """;2392;"""GUARANA CHP ANTARCTIC""";233;4113,64
;251;930;08/06/2010;08/06/2010;63263;1;"""E""";930;"""FILIAL CEBRASA    """;686;"""SUKITA PET 600ML CAIX""";351;6172,83
;251;930;08/06/2010;08/06/2010;63284;1;"""E""";930;"""FILIAL CEBRASA    """;2546;"""ORIGINAL 600ML       """;986;29348,09
;251;930;08/06/2010;08/06/2010;63284;1;"""E""";930;"""FILIAL CEBRASA    """;3733;"""BOHEMIA NOVA EMBALAGE""";940;24452,13
;251;930;08/06/2010;08/06/2010;63306;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";288;4592,76
;251;930;08/06/2010;08/06/2010;63306;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";296;5362,63
;251;930;08/06/2010;08/06/2010;63306;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";1198;21834,75
;251;930;08/06/2010;08/06/2010;63311;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1894;42785,65
;251;930;08/06/2010;08/06/2010;63312;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";1816;27148,84
;251;930;08/06/2010;08/06/2010;63312;1;"""E""";930;"""FILIAL CEBRASA    """;9083;"""SKOL LATA 473ML SH C/""";1013;20902,14
;251;930;08/06/2010;08/06/2010;63312;1;"""E""";930;"""FILIAL CEBRASA    """;10309;"""SKOL 360 LATA 350ML S""";1716;22967,12
;251;930;08/06/2010;08/06/2010;63314;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";1799;28182,59
;251;930;08/06/2010;08/06/2010;63314;1;"""E""";930;"""FILIAL CEBRASA    """;10309;"""SKOL 360 LATA 350ML S""";3432;45934,23
;251;930;08/06/2010;08/06/2010;63322;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;09/06/2010;09/06/2010;63345;1;"""E""";930;"""FILIAL CEBRASA    """;2349;"""GUARANA CHP ANTARCTIC""";1795;32715,67
;251;930;09/06/2010;09/06/2010;63368;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";1681;21908,14
;251;930;09/06/2010;09/06/2010;63368;1;"""E""";930;"""FILIAL CEBRASA    """;7699;"""PEPSI COLA LATA 350ML""";712;9266,75
;251;930;09/06/2010;09/06/2010;63369;1;"""E""";930;"""FILIAL CEBRASA    """;2686;"""SODA LIMONADA ANTARCT""";727;9372,7
;251;930;09/06/2010;09/06/2010;63369;1;"""E""";930;"""FILIAL CEBRASA    """;7700;"""SUKITA LATA 350ML TWE""";724;9394,12
;251;930;09/06/2010;09/06/2010;63369;1;"""E""";930;"""FILIAL CEBRASA    """;2707;"""TONICA ANTARCTICA LAT""";963;12196,88
;251;930;09/06/2010;09/06/2010;63370;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1912;48688,51
;251;930;09/06/2010;09/06/2010;63375;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;09/06/2010;09/06/2010;63382;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";4494;70401,66
;251;930;09/06/2010;09/06/2010;63387;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1008;25668,42
;251;930;09/06/2010;09/06/2010;63387;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;904;23020,09
;251;930;09/06/2010;09/06/2010;63389;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;09/06/2010;09/06/2010;63403;1;"""E""";930;"""FILIAL CEBRASA    """;7945;"""PEPSI COLA PET 2,5L C""";299;4693,04
;251;930;09/06/2010;09/06/2010;63403;1;"""E""";930;"""FILIAL CEBRASA    """;7947;"""GUARANA CHP ANTARCTIC""";660;11554,03
;251;930;09/06/2010;09/06/2010;63417;1;"""E""";930;"""FILIAL CEBRASA    """;503;"""SUKITA PET 2L CAIXA C""";1294;20635,55
;251;930;09/06/2010;09/06/2010;63417;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";444;8043,95
;251;930;09/06/2010;09/06/2010;63423;1;"""E""";930;"""FILIAL CEBRASA    """;504;"""PEPSI COLA PET 2L CAI""";1479;26795,04
;251;930;09/06/2010;09/06/2010;63429;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";1815;27133,89
;251;930;09/06/2010;09/06/2010;63429;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";2698;42266,06
;251;930;09/06/2010;09/06/2010;63435;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;232;5907,81
;251;930;09/06/2010;09/06/2010;63435;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1680;42780,7
;251;930;09/06/2010;09/06/2010;63439;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1912;48688,5
;251;930;09/06/2010;09/06/2010;63446;1;"""E""";930;"""FILIAL CEBRASA    """;2231;"""GUARANA CHP ANTARCTIC""";768;4902,22
;251;930;09/06/2010;09/06/2010;63446;1;"""E""";930;"""FILIAL CEBRASA    """;7945;"""PEPSI COLA PET 2,5L C""";199;3123,46
;251;930;09/06/2010;09/06/2010;63446;1;"""E""";930;"""FILIAL CEBRASA    """;7947;"""GUARANA CHP ANTARCTIC""";377;6599,8
;251;930;09/06/2010;09/06/2010;63447;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";954;22487,78
;251;930;09/06/2010;09/06/2010;63447;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";986;23242,09
;251;930;09/06/2010;09/06/2010;63454;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1672;39355,37
;251;930;09/06/2010;09/06/2010;63459;1;"""E""";930;"""FILIAL CEBRASA    """;2942;"""GUARANA CHP ANTARCTIC""";4805;62622,6
;251;930;10/06/2010;10/06/2010;63479;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1894;42785,65
;251;930;10/06/2010;10/06/2010;63483;1;"""E""";930;"""FILIAL CEBRASA    """;988;"""BRAHMA CHOPP 600ML   """;1894;42785,65
;251;930;10/06/2010;10/06/2010;63491;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1900;48382,93
;251;930;10/06/2010;10/06/2010;63520;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1672;39355,37
;251;930;10/06/2010;10/06/2010;63525;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";4540;67872,09
;251;930;10/06/2010;10/06/2010;63526;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;938;23885,89
;251;930;10/06/2010;10/06/2010;63526;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;974;24802,62
;251;930;10/06/2010;10/06/2010;63535;1;"""E""";930;"""FILIAL CEBRASA    """;7642;"""BRAHMA CHOPP LATA 350""";4047;58008,08
;251;930;10/06/2010;10/06/2010;63541;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1784;42052,63
;251;930;10/06/2010;10/06/2010;63541;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";168;3960,11
;251;930;10/06/2010;10/06/2010;63550;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1948;45918,45
;251;930;10/06/2010;10/06/2010;63559;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1912;48688,51
;251;930;10/06/2010;10/06/2010;63565;1;"""E""";930;"""FILIAL CEBRASA    """;2488;"""ANTARCTICA PILSEN LAT""";1816;27148,84
;251;930;10/06/2010;10/06/2010;63565;1;"""E""";930;"""FILIAL CEBRASA    """;7605;"""SKOL LATA 350ML TWELV""";898;14067,8
;251;930;10/06/2010;10/06/2010;63565;1;"""E""";930;"""FILIAL CEBRASA    """;10309;"""SKOL 360 LATA 350ML S""";2288;30622,82
;251;930;10/06/2010;10/06/2010;63569;1;"""E""";930;"""FILIAL CEBRASA    """;2538;"""ANTARCTICA PILSEN 600""";1952;46012,74
;251;930;10/06/2010;10/06/2010;63570;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;1624;41299,13
;253;238;03/06/2010;03/06/2010;21154;2;"""A""";238;"""FERNANDO BARRA    """;10309;"""SKOL 360 LATA 350ML S""";324;6480
;253;238;03/06/2010;03/06/2010;21154;2;"""A""";238;"""FERNANDO BARRA    """;7605;"""SKOL LATA 350ML TWELV""";58;1160
;253;238;03/06/2010;03/06/2010;21154;2;"""A""";238;"""FERNANDO BARRA    """;7699;"""PEPSI COLA LATA 350ML""";2;32,4
;253;238;03/06/2010;03/06/2010;21154;2;"""A""";238;"""FERNANDO BARRA    """;2942;"""GUARANA CHP ANTARCTIC""";4;64,8
;253;77777;01/06/2010;01/06/2010;21080;2;"""A""";77777;"""REGRA LOGISTICA LT""";1388;"""SKOL GFA VD 1L 2,99  """;1500;45766,8
;253;77777;01/06/2010;01/06/2010;21081;2;"""A""";77777;"""REGRA LOGISTICA LT""";504;"""PEPSI COLA PET 2L CAI""";200;3645,38
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";2546;"""ORIGINAL 600ML       """;47;147,11
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";10306;"""SKOL 360 600ML       """;4;107,8
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";7699;"""PEPSI COLA LATA 350ML""";3;41,58
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";2942;"""GUARANA CHP ANTARCTIC""";2;27,72
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";2686;"""SODA LIMONADA ANTARCT""";2;27,72
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";989;"""BRAHMA EXTRA 600ML   """;2;62,3
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";361;"""BRAHMA EXTRA LONG NEC""";1;44
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";8153;"""STELLA ARTOIS LONG NE""";1;52,88
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";7700;"""SUKITA LATA 350ML TWE""";1;13,86
;253;77777;05/06/2010;05/06/2010;21278;2;"""A""";77777;"""REGRA LOGISTICA LT""";2684;"""SODA LIMONADA ANTARCT""";1;13,86
;253;77777;05/06/2010;05/06/2010;21279;2;"""A""";77777;"""REGRA LOGISTICA LT""";3733;"""BOHEMIA NOVA EMBALAGE""";48;122
;253;77777;05/06/2010;05/06/2010;21279;2;"""A""";77777;"""REGRA LOGISTICA LT""";2546;"""ORIGINAL 600ML       """;72;225,54
;253;77777;05/06/2010;05/06/2010;21279;2;"""A""";77777;"""REGRA LOGISTICA LT""";2538;"""ANTARCTICA PILSEN 600""";72;157,5
;253;77777;05/06/2010;05/06/2010;21279;2;"""A""";77777;"""REGRA LOGISTICA LT""";988;"""BRAHMA CHOPP 600ML   """;72;149,81
;253;77777;05/06/2010;05/06/2010;21279;2;"""A""";77777;"""REGRA LOGISTICA LT""";982;"""SKOL 600ML           """;72;161,69
;253;77777;05/06/2010;05/06/2010;21279;2;"""A""";77777;"""REGRA LOGISTICA LT""";989;"""BRAHMA EXTRA 600ML   """;24;62,29
;253;77777;05/06/2010;05/06/2010;21280;2;"""A""";77777;"""REGRA LOGISTICA LT""";30489;"""GARRAFEIRA PLAST,24 G""";2;30
;253;77777;05/06/2010;05/06/2010;21280;2;"""A""";77777;"""REGRA LOGISTICA LT""";198214;"""GFA VIDRO 330ML GP   """;48;26,4
